Ordinary Truck
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
rice,300
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
beans,525
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
pasta,250
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
biscuits,575
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
nuts,250
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chips,200
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
chocolate,375
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
bread,200
Refridgerated Truck
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
mushrooms,325,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
tomatoes,400,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
lettuce,350,10.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
grapes,225,9.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
asparagus,275,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
celery,350,8.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
chicken,425,4.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
beef,550,3.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
fish,475,2.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
yoghurt,325,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
milk,425,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
cheese,450,3.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
ice cream,250,-20.0
